Timestamp,Status,Response Time,Client IP,Method,Endpoint,Response Time (s)
2025/02/19 - 06:06:05,200,2.662203075s,10.61.248.15,POST,/api/generate,2.662203075
2025/02/19 - 06:06:06,200,795.045644ms,10.61.248.15,POST,/api/generate,0.795045644
2025/02/19 - 06:06:06,200,166.673494ms,10.61.248.15,POST,/api/generate,0.166673494
2025/02/19 - 06:06:08,200,1.059766594s,10.61.248.15,POST,/api/generate,1.059766594
2025/02/19 - 06:06:08,200,170.345068ms,10.61.248.15,POST,/api/generate,0.170345068
2025/02/19 - 06:06:08,200,162.654549ms,10.61.248.15,POST,/api/generate,0.162654549
2025/02/19 - 06:06:11,200,158.943375ms,10.61.248.15,POST,/api/generate,0.158943375
2025/02/19 - 06:06:12,200,158.157846ms,10.61.248.15,POST,/api/generate,0.158157846
2025/02/19 - 06:06:13,200,165.468075ms,10.61.248.15,POST,/api/generate,0.165468075
2025/02/19 - 06:06:14,200,154.717382ms,10.61.248.15,POST,/api/generate,0.154717382
2025/02/19 - 06:06:14,200,163.916568ms,10.61.248.15,POST,/api/generate,0.163916568
2025/02/19 - 06:06:16,200,114.52354ms,10.61.248.15,POST,/api/generate,0.11452354
2025/02/19 - 06:06:16,200,188.89666ms,10.61.248.15,POST,/api/generate,0.18889666
2025/02/19 - 06:06:25,200,6.355084826s,10.61.248.15,POST,/api/generate,6.355084826
2025/02/19 - 06:06:25,200,526.425812ms,10.61.248.15,POST,/api/generate,0.526425812
2025/02/19 - 06:06:42,200,16.600364961s,10.61.248.15,POST,/api/generate,16.60036496
2025/02/19 - 06:10:08,200,837.658탎,192.168.0.1,GET,/api/tags,0.000837658
2025/02/19 - 06:10:08,200,47.71탎,192.168.0.1,GET,/api/version,0.00004771
2025/02/19 - 06:14:34,200,412.159탎,192.168.0.1,GET,/api/tags,0.000412159
2025/02/19 - 06:14:34,200,41탎,192.168.0.1,GET,/api/version,0.000041
2025/02/19 - 06:16:15,200,5.377515831s,10.61.248.15,POST,/api/generate,5.377515831
2025/02/19 - 06:16:17,200,1.723057643s,10.61.248.15,POST,/api/generate,1.723057643
2025/02/19 - 06:16:17,200,572.859533ms,10.61.248.15,POST,/api/generate,0.572859533
2025/02/19 - 06:16:18,200,366.370639ms,10.61.248.15,POST,/api/generate,0.366370639
2025/02/19 - 06:16:18,200,488.629067ms,10.61.248.15,POST,/api/generate,0.488629067
2025/02/19 - 06:16:18,200,326.840036ms,10.61.248.15,POST,/api/generate,0.326840036
2025/02/19 - 06:16:19,200,616.660838ms,10.61.248.15,POST,/api/generate,0.616660838
2025/02/19 - 06:16:19,200,169.26041ms,10.61.248.15,POST,/api/generate,0.16926041
2025/02/19 - 06:16:20,200,576.719027ms,10.61.248.15,POST,/api/generate,0.576719027
2025/02/19 - 06:16:21,200,755.443853ms,10.61.248.15,POST,/api/generate,0.755443853
2025/02/19 - 06:16:21,200,540.8446ms,10.61.248.15,POST,/api/generate,0.5408446
2025/02/19 - 06:16:21,200,308.716393ms,10.61.248.15,POST,/api/generate,0.308716393
2025/02/19 - 06:16:22,200,736.871ms,10.61.248.15,POST,/api/generate,0.736871
2025/02/19 - 06:16:24,200,1.877692485s,10.61.248.15,POST,/api/generate,1.877692485
2025/02/19 - 06:16:28,200,496.159127ms,10.61.248.15,POST,/api/generate,0.496159127
2025/02/19 - 06:16:29,200,1.132548025s,10.61.248.15,POST,/api/generate,1.132548025
2025/02/19 - 06:16:31,200,1.503279508s,10.61.248.15,POST,/api/generate,1.503279508
2025/02/19 - 06:16:43,200,11.954795728s,10.61.248.15,POST,/api/generate,11.95479573
2025/02/19 - 06:17:30,200,352.610049ms,10.61.248.15,POST,/api/generate,0.352610049
2025/02/19 - 06:17:31,200,182.00459ms,10.61.248.15,POST,/api/generate,0.18200459
2025/02/19 - 06:17:36,200,211.510057ms,10.61.248.15,POST,/api/generate,0.211510057
2025/02/19 - 06:17:37,200,783.612202ms,10.61.248.15,POST,/api/generate,0.783612202
2025/02/19 - 06:17:37,200,428.028667ms,10.61.248.15,POST,/api/generate,0.428028667
2025/02/19 - 06:17:39,200,1.179319627s,10.61.248.15,POST,/api/generate,1.179319627
2025/02/19 - 06:17:39,200,663.07405ms,10.61.248.15,POST,/api/generate,0.66307405
2025/02/19 - 06:17:51,200,12.11636945s,10.61.248.15,POST,/api/generate,12.11636945
2025/02/19 - 06:17:52,200,383.710822ms,10.61.248.15,POST,/api/generate,0.383710822
2025/02/19 - 06:18:09,200,175.460461ms,10.61.248.15,POST,/api/generate,0.175460461
2025/02/19 - 06:18:09,200,178.869345ms,10.61.248.15,POST,/api/generate,0.178869345
2025/02/19 - 06:18:12,200,696.264621ms,10.61.248.15,POST,/api/generate,0.696264621
2025/02/19 - 06:18:13,200,1.091335957s,10.61.248.15,POST,/api/generate,1.091335957
2025/02/19 - 06:18:13,200,379.743469ms,10.61.248.15,POST,/api/generate,0.379743469
2025/02/19 - 06:18:19,200,178.198217ms,10.61.248.15,POST,/api/generate,0.178198217
2025/02/19 - 06:18:20,200,178.308766ms,10.61.248.15,POST,/api/generate,0.178308766
2025/02/19 - 06:18:23,200,571.580215ms,10.61.248.15,POST,/api/generate,0.571580215
2025/02/19 - 06:18:23,200,362.771554ms,10.61.248.15,POST,/api/generate,0.362771554
2025/02/19 - 06:18:46,200,20.187604209s,10.61.248.15,POST,/api/generate,20.18760421
2025/02/19 - 06:23:46,200,514.224229ms,10.61.248.15,POST,/api/generate,0.514224229
2025/02/19 - 06:24:07,200,21.001137716s,10.61.248.15,POST,/api/generate,21.00113772
2025/02/19 - 06:25:21,200,381.307586ms,10.61.248.15,POST,/api/generate,0.381307586
2025/02/19 - 06:25:21,200,402.197705ms,10.61.248.15,POST,/api/generate,0.402197705
2025/02/19 - 06:25:22,200,330.967121ms,10.61.248.15,POST,/api/generate,0.330967121
2025/02/19 - 06:25:23,200,1.066686474s,10.61.248.15,POST,/api/generate,1.066686474
2025/02/19 - 06:25:24,200,930.294475ms,10.61.248.15,POST,/api/generate,0.930294475
2025/02/19 - 06:25:24,200,504.931154ms,10.61.248.15,POST,/api/generate,0.504931154
2025/02/19 - 06:25:25,200,496.626696ms,10.61.248.15,POST,/api/generate,0.496626696
2025/02/19 - 06:25:25,200,637.904637ms,10.61.248.15,POST,/api/generate,0.637904637
2025/02/19 - 06:25:27,200,1.626175606s,10.61.248.15,POST,/api/generate,1.626175606
2025/02/19 - 06:25:28,200,722.908112ms,10.61.248.15,POST,/api/generate,0.722908112
2025/02/19 - 06:25:29,200,519.915052ms,10.61.248.15,POST,/api/generate,0.519915052
2025/02/19 - 06:25:29,200,728.760383ms,10.61.248.15,POST,/api/generate,0.728760383
2025/02/19 - 06:25:30,200,266.620226ms,10.61.248.15,POST,/api/generate,0.266620226
2025/02/19 - 06:25:30,200,777.054301ms,10.61.248.15,POST,/api/generate,0.777054301
2025/02/19 - 06:25:31,200,628.499191ms,10.61.248.15,POST,/api/generate,0.628499191
2025/02/19 - 06:25:32,200,606.200194ms,10.61.248.15,POST,/api/generate,0.606200194
2025/02/19 - 06:25:32,200,502.834607ms,10.61.248.15,POST,/api/generate,0.502834607
2025/02/19 - 06:25:33,200,658.976236ms,10.61.248.15,POST,/api/generate,0.658976236
2025/02/19 - 06:25:35,200,1.628480343s,10.61.248.15,POST,/api/generate,1.628480343
2025/02/19 - 06:25:36,200,496.583066ms,10.61.248.15,POST,/api/generate,0.496583066
2025/02/19 - 06:25:36,200,551.162865ms,10.61.248.15,POST,/api/generate,0.551162865
2025/02/19 - 06:25:38,200,1.707793796s,10.61.248.15,POST,/api/generate,1.707793796
2025/02/19 - 06:25:43,200,1.728335235s,10.61.248.15,POST,/api/generate,1.728335235
2025/02/19 - 06:25:46,200,2.573850095s,10.61.248.15,POST,/api/generate,2.573850095
2025/02/19 - 06:25:47,200,1.382373147s,10.61.248.15,POST,/api/generate,1.382373147
2025/02/19 - 06:25:50,200,3.060315716s,10.61.248.15,POST,/api/generate,3.060315716
2025/02/19 - 06:25:51,200,761.357755ms,10.61.248.15,POST,/api/generate,0.761357755
2025/02/19 - 06:26:01,200,9.997888571s,10.61.248.15,POST,/api/generate,9.997888571
2025/02/19 - 06:26:27,200,357.653042ms,10.61.248.15,POST,/api/generate,0.357653042
2025/02/19 - 06:26:28,200,161.356482ms,10.61.248.15,POST,/api/generate,0.161356482
2025/02/19 - 06:26:30,200,150.187658ms,10.61.248.15,POST,/api/generate,0.150187658
2025/02/19 - 06:26:30,200,169.635569ms,10.61.248.15,POST,/api/generate,0.169635569
2025/02/19 - 06:26:32,200,160.415503ms,10.61.248.15,POST,/api/generate,0.160415503
2025/02/19 - 06:26:33,200,161.006672ms,10.61.248.15,POST,/api/generate,0.161006672
2025/02/19 - 06:26:35,200,192.248796ms,10.61.248.15,POST,/api/generate,0.192248796
2025/02/19 - 06:26:37,200,866.920298ms,10.61.248.15,POST,/api/generate,0.866920298
2025/02/19 - 06:26:39,200,646.240365ms,10.61.248.15,POST,/api/generate,0.646240365
2025/02/19 - 06:26:39,200,723.7288ms,10.61.248.15,POST,/api/generate,0.7237288
2025/02/19 - 06:26:40,200,196.20285ms,10.61.248.15,POST,/api/generate,0.19620285
2025/02/19 - 06:26:41,200,511.765193ms,10.61.248.15,POST,/api/generate,0.511765193
2025/02/19 - 06:26:41,200,197.300648ms,10.61.248.15,POST,/api/generate,0.197300648
2025/02/19 - 06:26:42,200,192.598296ms,10.61.248.15,POST,/api/generate,0.192598296
2025/02/19 - 06:26:43,200,525.666883ms,10.61.248.15,POST,/api/generate,0.525666883
2025/02/19 - 06:26:43,200,253.012186ms,10.61.248.15,POST,/api/generate,0.253012186
2025/02/19 - 06:26:44,200,907.488709ms,10.61.248.15,POST,/api/generate,0.907488709
2025/02/19 - 06:26:46,200,912.190472ms,10.61.248.15,POST,/api/generate,0.912190472
2025/02/19 - 06:26:51,200,1.410126175s,10.61.248.15,POST,/api/generate,1.410126175
2025/02/19 - 06:26:51,200,529.339568ms,10.61.248.15,POST,/api/generate,0.529339568
2025/02/19 - 06:26:52,200,948.809818ms,10.61.248.15,POST,/api/generate,0.948809818
2025/02/19 - 06:26:53,200,1.207492745s,10.61.248.15,POST,/api/generate,1.207492745
2025/02/19 - 06:26:54,200,215.070342ms,10.61.248.15,POST,/api/generate,0.215070342
2025/02/19 - 06:27:08,200,14.268758398s,10.61.248.15,POST,/api/generate,14.2687584
2025/02/19 - 06:27:39,200,2.196391073s,10.61.248.15,POST,/api/generate,2.196391073
2025/02/19 - 06:27:40,200,1.496538918s,10.61.248.15,POST,/api/generate,1.496538918
2025/02/19 - 06:27:41,200,1.192359647s,10.61.248.15,POST,/api/generate,1.192359647
2025/02/19 - 06:27:43,200,1.151646428s,10.61.248.15,POST,/api/generate,1.151646428
2025/02/19 - 06:27:44,200,1.057954576s,10.61.248.15,POST,/api/generate,1.057954576
2025/02/19 - 06:27:44,200,191.350048ms,10.61.248.15,POST,/api/generate,0.191350048
2025/02/19 - 06:27:45,200,143.919757ms,10.61.248.15,POST,/api/generate,0.143919757
2025/02/19 - 06:27:46,200,130.968477ms,10.61.248.15,POST,/api/generate,0.130968477
2025/02/19 - 06:28:02,200,926.59063ms,10.61.248.15,POST,/api/generate,0.92659063
2025/02/19 - 06:28:02,200,137.397257ms,10.61.248.15,POST,/api/generate,0.137397257
2025/02/19 - 06:28:03,200,144.614756ms,10.61.248.15,POST,/api/generate,0.144614756
2025/02/19 - 06:28:05,200,611.636046ms,10.61.248.15,POST,/api/generate,0.611636046
2025/02/19 - 06:28:06,200,569.619758ms,10.61.248.15,POST,/api/generate,0.569619758
2025/02/19 - 06:28:06,200,201.953452ms,10.61.248.15,POST,/api/generate,0.201953452
2025/02/19 - 06:28:08,200,948.021329ms,10.61.248.15,POST,/api/generate,0.948021329
2025/02/19 - 06:28:08,200,377.449872ms,10.61.248.15,POST,/api/generate,0.377449872
2025/02/19 - 06:28:13,200,353.390227ms,10.61.248.15,POST,/api/generate,0.353390227
2025/02/19 - 06:28:22,200,5.913232009s,10.61.248.15,POST,/api/generate,5.913232009
2025/02/19 - 06:28:23,200,724.960359ms,10.61.248.15,POST,/api/generate,0.724960359
2025/02/19 - 06:28:35,200,11.18939883s,10.61.248.15,POST,/api/generate,11.18939883
2025/02/19 - 06:28:59,200,1.8936926s,10.61.248.15,POST,/api/generate,1.8936926
2025/02/19 - 06:29:04,200,4.87768732s,10.61.248.15,POST,/api/generate,4.87768732
2025/02/19 - 06:29:07,200,2.468877181s,10.61.248.15,POST,/api/generate,2.468877181
2025/02/19 - 06:29:07,200,630.241688ms,10.61.248.15,POST,/api/generate,0.630241688
2025/02/19 - 06:29:07,200,168.8449ms,10.61.248.15,POST,/api/generate,0.1688449
2025/02/19 - 06:29:08,200,657.316988ms,10.61.248.15,POST,/api/generate,0.657316988
2025/02/19 - 06:29:09,200,973.254601ms,10.61.248.15,POST,/api/generate,0.973254601
2025/02/19 - 06:29:09,200,145.205015ms,10.61.248.15,POST,/api/generate,0.145205015
2025/02/19 - 06:29:10,200,1.149137642s,10.61.248.15,POST,/api/generate,1.149137642
2025/02/19 - 06:29:11,200,266.095437ms,10.61.248.15,POST,/api/generate,0.266095437
2025/02/19 - 06:29:12,200,1.050147888s,10.61.248.15,POST,/api/generate,1.050147888
2025/02/19 - 06:29:13,200,1.168772342s,10.61.248.15,POST,/api/generate,1.168772342
2025/02/19 - 06:29:14,200,1.207383115s,10.61.248.15,POST,/api/generate,1.207383115
2025/02/19 - 06:29:17,200,3.055657803s,10.61.248.15,POST,/api/generate,3.055657803
2025/02/19 - 06:29:20,200,2.368615699s,10.61.248.15,POST,/api/generate,2.368615699
2025/02/19 - 06:29:21,200,596.687838ms,10.61.248.15,POST,/api/generate,0.596687838
2025/02/19 - 06:29:21,200,234.015655ms,10.61.248.15,POST,/api/generate,0.234015655
2025/02/19 - 06:29:22,200,778.439919ms,10.61.248.15,POST,/api/generate,0.778439919
2025/02/19 - 06:29:24,200,2.102617011s,10.61.248.15,POST,/api/generate,2.102617011
2025/02/19 - 06:29:24,200,405.58015ms,10.61.248.15,POST,/api/generate,0.40558015
2025/02/19 - 06:29:25,200,456.087976ms,10.61.248.15,POST,/api/generate,0.456087976
2025/02/19 - 06:29:26,200,471.119944ms,10.61.248.15,POST,/api/generate,0.471119944
2025/02/19 - 06:29:29,200,610.478898ms,10.61.248.15,POST,/api/generate,0.610478898
2025/02/19 - 06:29:30,200,847.528777ms,10.61.248.15,POST,/api/generate,0.847528777
2025/02/19 - 06:29:30,200,496.785436ms,10.61.248.15,POST,/api/generate,0.496785436
2025/02/19 - 06:29:31,200,276.846951ms,10.61.248.15,POST,/api/generate,0.276846951
2025/02/19 - 06:29:31,200,451.842502ms,10.61.248.15,POST,/api/generate,0.451842502
2025/02/19 - 06:29:32,200,541.78405ms,10.61.248.15,POST,/api/generate,0.54178405
2025/02/19 - 06:29:36,200,4.341218553s,10.61.248.15,POST,/api/generate,4.341218553
2025/02/19 - 06:29:37,200,819.975488ms,10.61.248.15,POST,/api/generate,0.819975488
2025/02/19 - 06:29:40,200,372.906619ms,10.61.248.15,POST,/api/generate,0.372906619
2025/02/19 - 06:30:03,499,641.482342ms,172.16.34.69,POST,/api/generate,0.641482342
2025/02/19 - 06:30:10,499,6.611256597s,172.16.34.69,POST,/api/generate,6.611256597
2025/02/19 - 06:30:13,499,3.81519595s,172.16.34.69,POST,/api/generate,3.81519595
2025/02/19 - 06:30:17,200,9.359643305s,10.61.248.15,POST,/api/generate,9.359643305
2025/02/19 - 06:30:17,499,4.463525302s,172.16.34.69,POST,/api/generate,4.463525302
2025/02/19 - 06:30:21,499,4.682422579s,172.16.34.69,POST,/api/generate,4.682422579
2025/02/19 - 06:30:28,499,6.921554649s,172.16.34.69,POST,/api/generate,6.921554649
2025/02/19 - 06:30:35,499,9.689667237s,172.16.34.69,POST,/api/generate,9.689667237
2025/02/19 - 06:30:42,200,2.670394943s,10.61.248.15,POST,/api/generate,2.670394943
2025/02/19 - 06:30:43,200,696.939639ms,10.61.248.15,POST,/api/generate,0.696939639
2025/02/19 - 06:30:43,200,190.870297ms,10.61.248.15,POST,/api/generate,0.190870297
2025/02/19 - 06:30:45,200,2.350340255s,10.61.248.15,POST,/api/generate,2.350340255
2025/02/19 - 06:30:46,200,371.003622ms,10.61.248.15,POST,/api/generate,0.371003622
2025/02/19 - 06:30:46,200,499.548042ms,10.61.248.15,POST,/api/generate,0.499548042
2025/02/19 - 06:30:47,200,162.69698ms,10.61.248.15,POST,/api/generate,0.16269698
2025/02/19 - 06:30:47,200,799.117988ms,10.61.248.15,POST,/api/generate,0.799117988
2025/02/19 - 06:30:48,200,518.188944ms,10.61.248.15,POST,/api/generate,0.518188944
2025/02/19 - 06:30:48,200,16.586332052s,172.16.34.69,POST,/api/generate,16.58633205
2025/02/19 - 06:30:49,200,823.065274ms,10.61.248.15,POST,/api/generate,0.823065274
2025/02/19 - 06:30:50,200,178.221737ms,10.61.248.15,POST,/api/generate,0.178221737
2025/02/19 - 06:30:53,200,2.905329775s,10.61.248.15,POST,/api/generate,2.905329775
2025/02/19 - 06:30:53,200,759.098768ms,10.61.248.15,POST,/api/generate,0.759098768
2025/02/19 - 06:30:54,200,338.752409ms,10.61.248.15,POST,/api/generate,0.338752409
2025/02/19 - 06:30:54,200,542.728458ms,10.61.248.15,POST,/api/generate,0.542728458
2025/02/19 - 06:30:55,200,566.189194ms,10.61.248.15,POST,/api/generate,0.566189194
2025/02/19 - 06:30:55,200,248.386683ms,10.61.248.15,POST,/api/generate,0.248386683
2025/02/19 - 06:30:56,200,722.910501ms,10.61.248.15,POST,/api/generate,0.722910501
2025/02/19 - 06:30:57,200,655.78983ms,10.61.248.15,POST,/api/generate,0.65578983
2025/02/19 - 06:30:57,200,506.032542ms,10.61.248.15,POST,/api/generate,0.506032542
2025/02/19 - 06:30:58,200,1.052476114s,10.61.248.15,POST,/api/generate,1.052476114
2025/02/19 - 06:31:00,200,716.80662ms,10.61.248.15,POST,/api/generate,0.71680662
2025/02/19 - 06:31:00,200,182.39665ms,10.61.248.15,POST,/api/generate,0.18239665
2025/02/19 - 06:31:01,200,1.227303936s,10.61.248.15,POST,/api/generate,1.227303936
2025/02/19 - 06:31:05,200,3.505065239s,10.61.248.15,POST,/api/generate,3.505065239
2025/02/19 - 06:31:05,200,516.595267ms,10.61.248.15,POST,/api/generate,0.516595267
2025/02/19 - 06:31:05,200,196.0754ms,10.61.248.15,POST,/api/generate,0.1960754
2025/02/19 - 06:31:06,200,599.984263ms,10.61.248.15,POST,/api/generate,0.599984263
2025/02/19 - 06:31:07,200,693.322895ms,10.61.248.15,POST,/api/generate,0.693322895
2025/02/19 - 06:31:07,200,739.565197ms,10.61.248.15,POST,/api/generate,0.739565197
2025/02/19 - 06:31:08,200,574.46384ms,10.61.248.15,POST,/api/generate,0.57446384
2025/02/19 - 06:31:08,200,180.510573ms,10.61.248.15,POST,/api/generate,0.180510573
2025/02/19 - 06:31:09,200,538.419024ms,10.61.248.15,POST,/api/generate,0.538419024
2025/02/19 - 06:31:09,200,489.197076ms,10.61.248.15,POST,/api/generate,0.489197076
2025/02/19 - 06:31:10,200,352.783019ms,10.61.248.15,POST,/api/generate,0.352783019
2025/02/19 - 06:31:10,200,744.20778ms,10.61.248.15,POST,/api/generate,0.74420778
2025/02/19 - 06:31:11,200,727.466185ms,10.61.248.15,POST,/api/generate,0.727466185
2025/02/19 - 06:31:12,200,532.424772ms,10.61.248.15,POST,/api/generate,0.532424772
2025/02/19 - 06:31:12,200,557.831465ms,10.61.248.15,POST,/api/generate,0.557831465
2025/02/19 - 06:31:13,200,398.104211ms,10.61.248.15,POST,/api/generate,0.398104211
2025/02/19 - 06:31:13,200,485.149713ms,10.61.248.15,POST,/api/generate,0.485149713
2025/02/19 - 06:31:14,200,987.85728ms,10.61.248.15,POST,/api/generate,0.98785728
2025/02/19 - 06:31:15,200,574.86285ms,10.61.248.15,POST,/api/generate,0.57486285
2025/02/19 - 06:31:16,200,1.570982798s,10.61.248.15,POST,/api/generate,1.570982798
2025/02/19 - 06:31:29,200,660.121824ms,10.61.248.15,POST,/api/generate,0.660121824
2025/02/19 - 06:31:29,200,215.558212ms,10.61.248.15,POST,/api/generate,0.215558212
2025/02/19 - 06:31:31,200,1.859781901s,10.61.248.15,POST,/api/generate,1.859781901
2025/02/19 - 06:31:31,200,390.126883ms,10.61.248.15,POST,/api/generate,0.390126883
2025/02/19 - 06:31:32,200,362.941083ms,10.61.248.15,POST,/api/generate,0.362941083
2025/02/19 - 06:31:33,200,169.17224ms,10.61.248.15,POST,/api/generate,0.16917224
2025/02/19 - 06:31:50,200,15.736056979s,10.61.248.15,POST,/api/generate,15.73605698
2025/02/19 - 06:31:56,200,660.927324ms,10.61.248.15,POST,/api/generate,0.660927324
2025/02/19 - 06:31:56,200,413.511949ms,10.61.248.15,POST,/api/generate,0.413511949
2025/02/19 - 06:31:57,200,499.087972ms,10.61.248.15,POST,/api/generate,0.499087972
2025/02/19 - 06:31:59,200,1.79905724s,10.61.248.15,POST,/api/generate,1.79905724
2025/02/19 - 06:32:00,200,1.548122771s,10.61.248.15,POST,/api/generate,1.548122771
2025/02/19 - 06:32:01,200,400.135358ms,10.61.248.15,POST,/api/generate,0.400135358
2025/02/19 - 06:32:01,200,593.000434ms,10.61.248.15,POST,/api/generate,0.593000434
2025/02/19 - 06:32:02,200,498.813872ms,10.61.248.15,POST,/api/generate,0.498813872
2025/02/19 - 06:32:02,200,576.212028ms,10.61.248.15,POST,/api/generate,0.576212028
2025/02/19 - 06:32:19,200,16.999780941s,10.61.248.15,POST,/api/generate,16.99978094
2025/02/19 - 06:32:35,200,15.847356874s,10.61.248.15,POST,/api/generate,15.84735687
2025/02/19 - 06:32:52,200,1.28561018s,172.16.34.69,POST,/api/generate,1.28561018
2025/02/19 - 06:32:56,200,2.291537283s,172.16.34.69,POST,/api/generate,2.291537283
2025/02/19 - 06:32:59,200,1.723863042s,172.16.34.69,POST,/api/generate,1.723863042
2025/02/19 - 06:33:01,200,2.039007497s,172.16.34.69,POST,/api/generate,2.039007497
2025/02/19 - 06:33:04,200,13.44608ms,172.16.34.69,POST,/api/generate,0.01344608
2025/02/19 - 06:33:14,200,9.334642182s,172.16.34.69,POST,/api/generate,9.334642182
2025/02/19 - 06:33:21,200,4.357279689s,172.16.34.69,POST,/api/generate,4.357279689
2025/02/19 - 06:33:29,200,6.54822385s,172.16.34.69,POST,/api/generate,6.54822385
2025/02/19 - 06:33:30,200,392.69108ms,172.16.34.69,POST,/api/generate,0.39269108
2025/02/19 - 06:33:33,200,2.816570037s,172.16.34.69,POST,/api/generate,2.816570037
2025/02/19 - 06:33:47,200,14.374365032s,172.16.34.69,POST,/api/generate,14.37436503
2025/02/19 - 06:33:50,200,1.284409222s,172.16.34.69,POST,/api/generate,1.284409222
2025/02/19 - 06:33:51,200,1.281191856s,172.16.34.69,POST,/api/generate,1.281191856
2025/02/19 - 06:33:52,200,1.344808472s,172.16.34.69,POST,/api/generate,1.344808472
2025/02/19 - 06:33:54,200,1.875402087s,172.16.34.69,POST,/api/generate,1.875402087
2025/02/19 - 06:33:58,200,1.690785881s,172.16.34.69,POST,/api/generate,1.690785881
2025/02/19 - 06:34:00,200,1.629724601s,172.16.34.69,POST,/api/generate,1.629724601
2025/02/19 - 06:34:03,200,1.540900882s,172.16.34.69,POST,/api/generate,1.540900882
2025/02/19 - 06:34:03,200,12.638701ms,172.16.34.69,POST,/api/generate,0.012638701
2025/02/19 - 06:34:49,200,46.289576504s,172.16.34.69,POST,/api/generate,46.2895765
2025/02/19 - 06:35:07,200,18.101923ms,172.16.34.69,POST,/api/generate,0.018101923
2025/02/19 - 06:35:13,200,6.213383055s,172.16.34.69,POST,/api/generate,6.213383055
2025/02/19 - 06:35:20,200,6.625847985s,172.16.34.69,POST,/api/generate,6.625847985
2025/02/19 - 06:35:24,200,4.691273715s,172.16.34.69,POST,/api/generate,4.691273715
2025/02/19 - 06:35:28,200,2.025512776s,172.16.34.69,POST,/api/generate,2.025512776
